commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,moyen_paiement,region_livraison,devise
CMD-Q2-02754,CLI0076,PRD0010,3,81.94,245.82,2024-06-25,,CB,Île-de-France,EUR
CMD-Q2-02755,CLI0011,PRD0020,9,304.72,2742.48,2024-05-10,livrée,CB,Île-de-France,EUR
CMD-Q2-02756,CLI0458,PRD0107,5,101.48,507.4,2024-05-14,livrée,CB,PACA,EUR
CMD-Q2-02757,CLI0265,PRD0097,9,149.62,1346.58,2024-04-02,retournée,CB,Île-de-France,EUR
CMD-Q2-02758,CLI0466,PRD0033,7,291.53,2040.71,2024-05-05,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-02759,CLI0475,PRD0079,4,400.46,1601.84,2024-06-20,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02760,CLI0086,PRD0041,1,48.15,48.15,2024-06-05,livrée,Virement,PACA,EUR
CMD-Q2-02761,CLI0491,PRD0102,5,23.26,116.3,2024-04-04,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-02762,CLI0132,PRD0090,4,80.66,322.64,2024-05-21,livrée,Virement,PACA,EUR
CMD-Q2-02763,CLI0335,PRD0088,9,793.25,7139.25,2024-05-18,livrée,CB,Occitanie,EUR
CMD-Q2-02764,CLI0466,PRD0121,3,34.92,104.76,2024-05-20,livrée,CB,Île-de-France,EUR
CMD-Q2-02765,CLI0153,PRD0092,3,159.37,478.11,2024-05-26,retournée,Chèque,Occitanie,EUR
CMD-Q2-02766,CLI0305,PRD0031,6,152.91,917.46,2024-05-22,livrée,CB,Occitanie,EUR
CMD-Q2-02767,CLI0493,PRD0027,8,45.84,366.72,2024-06-01,annulée,Virement,Île-de-France,EUR
CMD-Q2-02768,CLI0228,PRD0120,3,107.93,323.79,2024-04-01,en_cours,CB,Île-de-France,EUR
CMD-Q2-02769,CLI0251,PRD0073,8,200.41,1603.28,2024-05-19,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02770,CLI0009,PRD0104,6,81.27,487.62,2024-05-28,retournée,Chèque,Occitanie,EUR
CMD-Q2-02771,CLI0332,PRD0145,7,54.52,381.64,2024-05-09,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02772,CLI0265,PRD0021,7,78.18,547.26,2024-05-15,livrée,CB,Occitanie,EUR
CMD-Q2-02773,CLI0396,PRD0146,2,30.77,61.54,2024-06-26,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-02774,CLI0097,PRD0137,3,54.72,164.16,2024-04-28,en_cours,CB,PACA,EUR
CMD-Q2-02775,CLI0144,PRD0127,8,63.31,506.48,2024-06-04,livrée,Virement,Île-de-France,EUR
CMD-Q2-02776,CLI0439,PRD0043,8,100.34,802.72,2024-05-14,annulée,CB,Occitanie,EUR
CMD-Q2-02777,CLI0005,PRD0045,9,55.24,497.16,2024-04-26,retournée,CB,Auvergne-RA,EUR
CMD-Q2-02778,CLI0337,PRD0075,4,71.64,286.56,2024-06-25,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02779,CLI0372,PRD0018,9,121.33,1091.97,2024-04-05,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02780,CLI0396,PRD0071,3,90.96,272.88,2024-05-03,livrée,Virement,PACA,EUR
CMD-Q2-02781,CLI0222,PRD0010,4,81.94,327.76,2024-04-09,livrée,CB,Occitanie,EUR
CMD-Q2-02782,CLI0029,PRD0143,3,104.0,312.0,2024-04-11,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02783,CLI0376,PRD0011,6,27.63,165.78,2024-04-23,livrée,CB,Île-de-France,EUR
CMD-Q2-02784,CLI0415,PRD0047,4,68.36,273.44,2024-04-05,annulée,CB,PACA,EUR
CMD-Q2-02785,CLI0267,PRD0055,1,45.75,45.75,2024-05-03,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-02786,CLI0316,PRD0145,2,54.52,109.04,2024-06-28,en_cours,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-02787,CLI0137,PRD0021,5,78.18,390.9,2024-06-06,livrée,CB,Île-de-France,EUR
CMD-Q2-02788,CLI0440,PRD0075,7,71.64,501.48,2024-04-01,annulée,Virement,Auvergne-RA,EUR
CMD-Q2-02789,CLI0199,PRD0108,4,100.76,403.04,2024-06-04,livrée,CB,Occitanie,EUR
CMD-Q2-02790,CLI0361,PRD0147,3,56.16,168.48,2024-05-01,livrée,Virement,PACA,EUR
CMD-Q2-02791,CLI0289,PRD0026,9,334.76,3012.84,2024-04-09,retournée,CB,Auvergne-RA,EUR
CMD-Q2-02792,CLI0349,PRD0140,6,84.52,507.12,2024-05-29,livrée,Chèque,Occitanie,EUR
CMD-Q2-02793,CLI0492,PRD0114,3,61.01,183.03,2024-04-13,livrée,CB,Île-de-France,EUR
CMD-Q2-02794,CLI0119,PRD0141,5,326.57,1632.85,2024-05-09,annulée,Virement,PACA,EUR
CMD-Q2-02795,CLI0247,PRD0094,3,167.61,502.83,2024-05-07,livrée,CB,Occitanie,EUR
CMD-Q2-02796,CLI0181,PRD0137,4,54.72,218.88,2024-06-20,livrée,Virement,Occitanie,EUR
CMD-Q2-02797,CLI0397,PRD0131,3,95.19,285.57,2024-04-13,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-02798,CLI0450,PRD0041,1,48.15,48.15,2024-05-19,en_cours,CB,Île-de-France,EUR
CMD-Q2-02799,CLI0431,PRD0151,7,221.15,1548.05,2024-05-19,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02800,CLI0283,PRD0021,3,78.18,234.54,2024-06-27,livrée,CB,Occitanie,EUR
CMD-Q2-02801,CLI0084,PRD0012,8,295.77,2366.16,2024-04-22,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02802,CLI0107,PRD0142,5,137.33,686.65,2024-05-16,annulée,PayPal,Auvergne-RA,EUR
CMD-Q2-02803,CLI0062,PRD0139,4,128.88,515.52,2024-05-31,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02804,CLI0391,PRD0105,2,408.15,816.3,2024-04-24,en_cours,CB,Île-de-France,EUR
CMD-Q2-02805,CLI0201,PRD0128,7,99.94,699.58,2024-05-06,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02806,CLI0381,PRD0130,9,186.38,1677.42,2024-06-22,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-02807,CLI0068,PRD0014,8,415.81,3326.48,2024-05-13,en_cours,Virement,Île-de-France,EUR
CMD-Q2-02808,CLI0457,PRD0141,1,326.57,326.57,2024-05-13,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-02809,CLI0316,PRD0131,7,95.19,666.33,2024-04-14,annulée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-02810,CLI0315,PRD0137,8,54.72,437.76,2024-04-14,livrée,PayPal,Occitanie,EUR
CMD-Q2-02811,CLI0459,PRD0086,7,74.32,520.24,2024-05-16,livrée,CB,Île-de-France,EUR
CMD-Q2-02812,CLI0221,PRD0086,7,74.32,520.24,2024-06-16,en_cours,Chèque,Occitanie,EUR
CMD-Q2-02813,CLI0302,PRD0119,3,496.56,1489.68,2024-06-17,livrée,Chèque,PACA,EUR
CMD-Q2-02814,CLI0358,PRD0124,3,55.52,166.56,2024-04-11,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02815,CLI0377,PRD0110,5,126.57,632.85,2024-06-09,livrée,CB,PACA,EUR
CMD-Q2-02816,CLI0065,PRD0014,3,415.81,1247.43,2024-05-19,livrée,Virement,PACA,EUR
CMD-Q2-02817,CLI0474,PRD0102,9,23.26,209.34,2024-04-11,livrée,CB,Île-de-France,EUR
CMD-Q2-02818,CLI0388,PRD0006,9,79.23,713.07,2024-06-20,livrée,PayPal,PACA,EUR
CMD-Q2-02819,CLI0357,PRD0024,3,20.71,62.13,2024-06-16,livrée,Virement,PACA,EUR
CMD-Q2-02820,CLI0074,PRD0032,7,109.17,764.19,2024-05-27,livrée,Chèque,Occitanie,EUR
CMD-Q2-02821,CLI0232,PRD0142,1,137.33,137.33,2024-05-11,livrée,CB,PACA,EUR
CMD-Q2-02822,CLI0349,PRD0021,9,78.18,703.62,2024-06-14,livrée,CB,PACA,EUR
CMD-Q2-02823,CLI0137,PRD0058,3,118.62,355.86,2024-05-25,livrée,CB,Île-de-France,EUR
CMD-Q2-02824,CLI0402,PRD0021,9,78.18,703.62,2024-05-06,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02825,CLI0001,PRD0118,7,76.42,534.94,2024-04-02,annulée,Virement,PACA,EUR
CMD-Q2-02826,CLI0190,PRD0045,3,55.24,165.72,2024-04-07,en_cours,Chèque,Auvergne-RA,EUR
CMD-Q2-02827,CLI0157,PRD0081,1,49.36,49.36,2024-06-21,en_cours,CB,PACA,EUR
CMD-Q2-02828,CLI0131,PRD0033,1,291.53,291.53,2024-05-19,livrée,CB,Île-de-France,EUR
CMD-Q2-02829,CLI0008,PRD0078,5,217.49,1087.45,2024-05-28,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-02830,CLI0395,PRD0108,5,100.76,503.8,2024-06-18,annulée,Virement,Île-de-France,EUR
CMD-Q2-02831,CLI0459,PRD0125,5,31.95,159.75,2024-04-22,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-02832,CLI0121,PRD0074,8,101.69,813.52,2024-04-14,annulée,Chèque,Auvergne-RA,EUR
CMD-Q2-02833,CLI0237,PRD0059,3,117.97,353.91,2024-06-21,livrée,PayPal,Île-de-France,EUR
CMD-Q2-02834,CLI0044,PRD0061,2,75.83,151.66,2024-05-21,livrée,CB,PACA,EUR
CMD-Q2-02835,CLI0364,PRD0090,6,80.66,483.96,2024-06-07,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02836,CLI0085,PRD0126,1,82.76,82.76,2024-05-14,livrée,CB,Occitanie,EUR
CMD-Q2-02837,CLI0174,PRD0090,5,80.66,403.3,2024-06-28,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-02838,CLI0177,PRD0047,3,68.36,205.08,2024-06-06,en_cours,Virement,PACA,EUR
CMD-Q2-02839,CLI0175,PRD0098,9,37.93,341.37,2024-04-20,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-02840,CLI0107,PRD0014,1,415.81,415.81,2024-05-11,livrée,Virement,Occitanie,EUR
CMD-Q2-02841,CLI0462,PRD0090,4,80.66,322.64,2024-04-06,annulée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-02842,CLI0331,PRD0110,6,126.57,759.42,2024-06-11,livrée,Chèque,Occitanie,EUR
CMD-Q2-02843,CLI0218,PRD0105,7,408.15,2857.05,2024-04-19,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02844,CLI0199,PRD0009,7,58.82,411.74,2024-05-23,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02845,CLI0459,PRD0019,4,62.97,251.88,2024-04-28,livrée,Virement,PACA,EUR
CMD-Q2-02846,CLI0392,PRD0043,3,100.34,301.02,2024-05-14,livrée,CB,PACA,EUR
CMD-Q2-02847,CLI0318,PRD0054,6,124.37,746.22,2024-05-24,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-02848,CLI0055,PRD0071,7,90.96,636.72,2024-06-14,livrée,CB,PACA,EUR
CMD-Q2-02849,CLI0465,PRD0076,6,211.08,1266.48,2024-05-15,livrée,CB,Occitanie,EUR
CMD-Q2-02850,CLI0270,PRD0029,4,149.76,599.04,2024-06-29,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02851,CLI0343,PRD0117,6,69.72,418.32,2024-06-22,en_cours,Virement,PACA,EUR
CMD-Q2-02852,CLI0440,PRD0130,3,186.38,559.14,2024-06-04,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02853,CLI0026,PRD0114,8,61.01,488.08,2024-06-03,livrée,Chèque,Auvergne-RA,EUR
CMD-Q2-02854,CLI0032,PRD0016,3,87.66,,2024-06-18,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-02855,CLI0012,PRD0022,6,235.27,1411.62,2024-06-03,annulée,Virement,Île-de-France,EUR
CMD-Q2-02856,CLI0397,PRD0115,3,374.29,1122.87,2024-05-28,livrée,CB,Occitanie,EUR
CMD-Q2-02857,CLI0283,PRD0079,3,400.46,1201.38,2024-05-29,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-02858,CLI0284,PRD0077,4,151.78,607.12,2024-04-24,livrée,CB,PACA,EUR
CMD-Q2-02859,CLI0446,PRD0058,2,118.62,237.24,2024-06-09,livrée,CB,Île-de-France,EUR
CMD-Q2-02860,CLI0449,PRD0078,9,217.49,1957.41,2024-04-20,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-02861,CLI0102,PRD0150,9,81.48,733.32,2024-05-31,livrée,Virement,Occitanie,EUR
CMD-Q2-02862,CLI0342,PRD0118,8,76.42,611.36,2024-04-12,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02863,CLI0063,PRD0143,8,104.0,832.0,2024-04-20,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02864,CLI0278,PRD0037,1,48.24,48.24,2024-04-02,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-02865,CLI0197,PRD0091,9,75.28,677.52,2024-06-22,annulée,PayPal,Île-de-France,EUR
CMD-Q2-02866,CLI0457,PRD0114,1,61.01,61.01,2024-06-04,annulée,CB,Occitanie,EUR
CMD-Q2-02867,CLI0011,PRD0039,7,29.83,208.81,2024-04-10,livrée,CB,Île-de-France,EUR
CMD-Q2-02868,CLI0059,PRD0006,7,79.23,554.61,2024-06-07,livrée,CB,PACA,EUR
CMD-Q2-02869,CLI0293,PRD0151,4,221.15,884.6,2024-04-26,en_cours,CB,Occitanie,EUR
CMD-Q2-02870,CLI0174,PRD0105,9,408.15,3673.35,2024-06-28,livrée,PayPal,Île-de-France,EUR
CMD-Q2-02871,CLI0482,PRD0033,2,291.53,,2024-06-04,en_cours,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-02872,CLI0409,PRD0089,7,93.09,651.63,2024-06-06,livrée,Chèque,Occitanie,EUR
CMD-Q2-02873,CLI0108,PRD0002,9,135.96,1223.64,2024-04-15,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02874,CLI0417,PRD0092,2,159.37,318.74,2024-04-17,annulée,CB,Auvergne-RA,EUR
CMD-Q2-02875,CLI0231,PRD0045,2,55.24,110.48,2024-05-24,livrée,CB,Île-de-France,EUR
CMD-Q2-02876,CLI0259,PRD0032,2,109.17,218.34,2024-05-25,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-02877,CLI0369,PRD0101,8,52.8,422.4,2024-05-10,livrée,PayPal,PACA,EUR
CMD-Q2-02878,CLI0448,PRD0077,7,151.78,1062.46,2024-04-25,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02879,CLI0004,PRD0098,8,37.93,303.44,2024-04-25,livrée,Chèque,Île-de-France,EUR
CMD-Q2-02880,CLI0382,PRD0046,3,69.9,209.7,2024-06-17,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02881,CLI0436,PRD0152,9,499.98,4499.82,2024-05-09,annulée,PayPal,Auvergne-RA,EUR
CMD-Q2-02882,CLI9915,PRD0028,8,59.7,477.6,2024-05-30,livrée,CB,Occitanie,EUR
CMD-Q2-02883,CLI0459,PRD0147,4,56.16,224.64,2024-06-10,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02884,CLI0035,PRD0061,5,75.83,379.15,2024-04-09,annulée,Virement,Auvergne-RA,EUR
CMD-Q2-02885,CLI0296,PRD0009,1,58.82,58.82,2024-04-28,annulée,PayPal,Auvergne-RA,EUR
CMD-Q2-02886,CLI0424,PRD0018,5,121.33,606.65,2024-05-31,livrée,CB,PACA,EUR
CMD-Q2-02887,CLI0187,PRD0067,6,-126.77,760.62,2024-06-05,livrée,CB,Occitanie,EUR
CMD-Q2-02888,CLI0144,PRD0049,2,65.78,131.56,2024-04-07,en_cours,Chèque,Occitanie,EUR
CMD-Q2-02889,CLI0371,PRD0068,9,12.48,112.32,2024-04-26,livrée,CB,Occitanie,EUR
CMD-Q2-02890,CLI0085,PRD0096,8,33.23,265.84,2024-06-03,en_cours,Virement,Occitanie,EUR
CMD-Q2-02891,CLI0247,PRD0136,2,54.7,109.4,2024-06-21,en_cours,CB,Occitanie,EUR
CMD-Q2-02892,CLI0100,PRD0072,1,121.78,121.78,2024-05-29,en_cours,CB,Occitanie,EUR
CMD-Q2-02893,CLI0295,PRD0145,1,54.52,54.52,2024-06-12,retournée,CB,PACA,EUR
CMD-Q2-02894,CLI0458,PRD0046,5,69.9,349.5,2024-04-01,livrée,PayPal,Occitanie,EUR
CMD-Q2-02895,CLI0183,PRD0041,4,48.15,192.6,2024-06-13,livrée,Chèque,PACA,EUR
CMD-Q2-02896,CLI0279,PRD0109,4,18.3,73.2,2024-05-11,en_cours,PayPal,Auvergne-RA,EUR
CMD-Q2-02897,CLI0066,PRD0030,1,43.58,43.58,2024-05-30,en_cours,CB,Île-de-France,EUR
CMD-Q2-02898,CLI0068,PRD0031,7,152.91,1070.37,2024-06-29,retournée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02899,CLI0080,PRD0143,7,104.0,728.0,2024-05-29,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-02900,CLI0030,PRD0099,1,182.41,182.41,2024-04-01,livrée,CB,Île-de-France,EUR
CMD-Q2-02901,CLI0303,PRD0026,9,334.76,3012.84,2024-04-16,en_cours,CB,PACA,EUR
CMD-Q2-02902,CLI0328,PRD0077,4,151.78,607.12,2024-06-28,livrée,PayPal,Occitanie,EUR
CMD-Q2-02903,CLI0348,PRD0084,5,410.52,2052.6,2024-06-07,livrée,CB,Occitanie,EUR
CMD-Q2-02904,CLI0393,PRD0080,2,131.51,263.02,2024-06-04,en_cours,Virement,Occitanie,EUR
CMD-Q2-02905,CLI0023,PRD0137,3,54.72,164.16,2024-06-14,retournée,CB,PACA,EUR
CMD-Q2-02906,CLI0117,PRD0026,7,334.76,2343.32,2024-06-19,livrée,CB,Île-de-France,EUR
CMD-Q2-02907,CLI0093,PRD0103,7,57.7,403.9,2024-06-22,livrée,PayPal,PACA,EUR
CMD-Q2-02908,CLI0329,PRD0143,1,104.0,104.0,2024-05-04,livrée,PayPal,PACA,EUR
CMD-Q2-02909,CLI0285,PRD0099,8,182.41,1459.28,2024-06-09,en_cours,Chèque,Île-de-France,EUR
CMD-Q2-02910,CLI0213,PRD0107,1,101.48,101.48,2024-04-02,en_cours,CB,Île-de-France,EUR
CMD-Q2-02911,CLI0429,PRD0071,6,90.96,545.76,2024-04-01,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02912,CLI0295,PRD0013,9,59.14,532.26,2024-04-20,en_cours,Chèque,Auvergne-RA,EUR
CMD-Q2-02913,CLI0031,PRD0085,8,181.81,1454.48,2024-04-01,annulée,CB,Occitanie,EUR
CMD-Q2-02914,CLI0487,PRD0046,7,69.9,489.3,2024-04-19,en_cours,CB,Occitanie,EUR
CMD-Q2-02915,CLI0141,PRD0009,3,58.82,176.46,2024-06-15,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-02916,CLI0461,PRD0039,6,29.83,178.98,2024-04-09,livrée,Virement,Île-de-France,EUR
CMD-Q2-02917,CLI0090,PRD0111,2,237.06,474.12,2024-04-10,annulée,PayPal,Occitanie,EUR
CMD-Q2-02918,CLI0481,PRD0029,5,149.76,748.8,2024-05-19,livrée,Virement,PACA,EUR
CMD-Q2-02919,CLI0426,PRD0068,5,12.48,62.4,2024-05-18,livrée,CB,Occitanie,EUR
CMD-Q2-02920,CLI0234,PRD0002,8,135.96,1087.68,2024-04-03,annulée,PayPal,Auvergne-RA,EUR
CMD-Q2-02921,CLI0208,PRD0012,2,295.77,591.54,2024-04-09,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-02922,CLI0041,PRD0115,9,374.29,3368.61,2024/04/24,livrée,PayPal,Île-de-France,EUR
CMD-Q2-02923,CLI0008,PRD0018,5,121.33,606.65,2024-04-27,livrée,CB,PACA,EUR
CMD-Q2-02924,CLI0288,PRD0070,4,28.37,113.48,2024-05-14,retournée,CB,Auvergne-RA,EUR
CMD-Q2-02925,CLI0123,PRD0043,8,100.34,802.72,2024-04-05,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02926,CLI0071,PRD0113,6,82.62,495.72,2024-06-14,livrée,Chèque,PACA,EUR
CMD-Q2-02927,CLI0123,PRD0143,1,104.0,104.0,2024-06-16,livrée,Virement,Occitanie,EUR
CMD-Q2-02928,CLI0003,PRD0121,2,34.92,69.84,2024-05-23,,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02929,CLI0245,PRD0030,9,43.58,392.22,2024-06-28,livrée,PayPal,Île-de-France,EUR
CMD-Q2-02930,CLI0417,PRD0099,7,182.41,1276.87,2024/05/01,en_cours,CB,Île-de-France,EUR
CMD-Q2-02931,CLI0385,PRD0141,5,326.57,1632.85,2024-04-29,annulée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-02932,CLI0322,PRD0130,8,186.38,1491.04,2024-04-20,en_cours,CB,PACA,EUR
CMD-Q2-02933,CLI0299,PRD0115,2,374.29,748.58,2024-04-21,en_cours,Chèque,Auvergne-RA,EUR
CMD-Q2-02934,CLI0051,PRD0110,4,126.57,506.28,2024-05-04,retournée,Chèque,PACA,EUR
CMD-Q2-02935,CLI0453,PRD0013,1,59.14,59.14,2024-05-22,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-02936,CLI9944,PRD0098,5,37.93,189.65,2024-05-28,livrée,CB,Île-de-France,EUR
CMD-Q2-02937,CLI0377,PRD0061,8,75.83,606.64,2024-05-11,en_cours,Virement,Île-de-France,EUR
CMD-Q2-02938,CLI0139,PRD0101,5,52.8,264.0,2024-04-04,retournée,PayPal,PACA,EUR
CMD-Q2-02939,CLI0072,PRD0034,8,36.63,293.04,2024-04-16,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-02940,CLI0380,PRD0019,9,62.97,566.73,2024-05-19,annulée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-02941,CLI0197,PRD0070,2,28.37,56.74,2024-06-26,annulée,CB,Auvergne-RA,EUR
CMD-Q2-02942,CLI0403,PRD0058,4,118.62,474.48,2024-06-14,livrée,CB,PACA,EUR
CMD-Q2-02943,CLI0496,PRD0050,2,27.92,55.84,2024-06-06,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02944,CLI0074,PRD0068,3,12.48,37.44,2024-05-31,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-02945,CLI0324,PRD0114,5,61.01,305.05,2024-05-20,livrée,CB,Île-de-France,EUR
CMD-Q2-02946,CLI0129,PRD0111,1,237.06,237.06,2024-05-15,en_cours,CB,PACA,EUR
CMD-Q2-02947,CLI0359,PRD0052,1,118.68,118.68,2024-05-02,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-02948,CLI0056,PRD0028,8,59.7,477.6,2024-04-01,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02949,CLI0476,PRD0043,1,100.34,100.34,2024-06-24,livrée,CB,PACA,EUR
CMD-Q2-02950,CLI0014,PRD0095,9,106.83,961.47,2024-06-14,livrée,CB,Occitanie,EUR
CMD-Q2-02951,CLI0462,PRD0023,1,163.48,163.48,2024-06-20,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02952,CLI0293,PRD0037,6,48.24,289.44,2024-04-12,livrée,CB,Occitanie,EUR
CMD-Q2-02953,CLI0445,PRD0050,7,27.92,195.44,2024-05-05,livrée,CB,PACA,EUR
CMD-Q2-02954,CLI0267,PRD0145,9,54.52,490.68,2024-04-03,livrée,Chèque,PACA,EUR
CMD-Q2-02955,CLI0208,PRD0017,4,222.33,889.32,2024-04-18,livrée,CB,Occitanie,EUR
CMD-Q2-02956,CLI0177,PRD0124,2,55.52,111.04,2024-06-02,annulée,CB,Occitanie,EUR
CMD-Q2-02957,CLI0341,PRD0061,3,75.83,227.49,2024-06-08,livrée,CB,Auvergne-RA,EUR
CMD-Q2-02958,CLI0060,PRD0117,8,69.72,557.76,2024-05-04,livrée,CB,Occitanie,EUR
CMD-Q2-02959,CLI9912,PRD0143,2,104.0,208.0,2024-04-16,retournée,CB,PACA,EUR
CMD-Q2-02960,CLI0366,PRD0105,1,408.15,408.15,2024-04-04,en_cours,CB,Occitanie,EUR
CMD-Q2-02961,CLI0481,PRD0119,1,496.56,496.56,2024-06-04,livrée,CB,Occitanie,EUR
CMD-Q2-02962,CLI0189,PRD0099,8,182.41,1459.28,2024-05-09,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-02963,CLI0190,PRD0021,4,78.18,312.72,2024-04-15,annulée,CB,Auvergne-RA,EUR
CMD-Q2-02964,CLI0012,PRD0150,3,81.48,244.44,2024-05-02,livrée,Chèque,Île-de-France,EUR
CMD-Q2-02965,CLI0401,PRD0046,3,69.9,209.7,2024-04-07,livrée,PayPal,Occitanie,EUR
CMD-Q2-02966,CLI0404,PRD0101,1,52.8,52.8,2024-06-07,livrée,Virement,Occitanie,EUR
CMD-Q2-02967,CLI9991,PRD0148,8,70.91,567.28,2024-05-10,livrée,CB,Occitanie,EUR
CMD-Q2-02968,CLI0323,PRD0077,6,151.78,910.68,2024-06-08,livrée,CB,PACA,EUR
CMD-Q2-02969,CLI0450,PRD0128,4,99.94,399.76,2024-04-30,livrée,CB,PACA,EUR
CMD-Q2-02970,CLI0275,PRD0118,3,76.42,229.26,2024-06-20,livrée,CB,Occitanie,EUR
CMD-Q2-02971,CLI0429,PRD0004,5,42.82,214.1,2024-05-27,en_cours,PayPal,Occitanie,EUR
CMD-Q2-02972,CLI0465,PRD0030,0,43.58,87.16,2024-05-16,en_cours,CB,Île-de-France,EUR
CMD-Q2-02973,CLI0485,PRD0133,7,55.03,385.21,2024-05-16,livrée,CB,PACA,EUR
CMD-Q2-02974,CLI0052,PRD0009,7,58.82,411.74,2024-05-11,livrée,CB,Île-de-France,EUR
CMD-Q2-02975,CLI0118,PRD0133,0,55.03,220.12,2024-05-13,retournée,CB,Île-de-France,EUR
CMD-Q2-02976,CLI0406,PRD0093,3,62.68,188.04,2024-06-13,livrée,Virement,PACA,EUR
CMD-Q2-02977,CLI0212,PRD0035,1,17.54,17.54,2024-05-01,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02978,CLI0279,PRD0002,5,135.96,679.8,2024-06-21,livrée,CB,Occitanie,EUR
CMD-Q2-02979,CLI0110,PRD0023,3,163.48,490.44,2024-06-29,livrée,CB,PACA,EUR
CMD-Q2-02980,CLI0014,PRD0025,1,111.14,111.14,2024-05-20,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-02981,CLI0395,PRD0098,5,37.93,189.65,2024-04-16,,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02982,CLI0027,PRD0151,5,221.15,1105.75,2024-06-19,en_cours,CB,Île-de-France,EUR
CMD-Q2-02983,CLI0016,PRD0079,2,400.46,800.92,2024-04-08,livrée,CB,Île-de-France,EUR
CMD-Q2-02984,CLI0119,PRD0125,1,31.95,31.95,2024-04-24,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02985,CLI0089,PRD0037,2,48.24,96.48,2024-06-25,livrée,CB,Île-de-France,EUR
CMD-Q2-02986,CLI0098,PRD0138,1,67.74,67.74,2024-04-15,livrée,CB,Île-de-France,EUR
CMD-Q2-02987,CLI0397,PRD0006,5,79.23,396.15,2024-05-10,en_cours,CB,Île-de-France,EUR
