,id_mutation,date_mutation,nature_mutation,valeur_fonciere,commune,surface_reelle_bati,nombre_pieces_principales,type_local,code_postal,longitude,latitude,code_departement
4234,2023A04234,2023-12-19,Vente,213245.73631274127,Strasbourg,54.52352293049165,3.0,Appartement,67000.0,6.1258306170745485,45.58647137096518,67
4235,2023A04235,2023-12-19,Vente,348168.24073146645,Paris,44.822052724913675,2.0,,75001.0,,44.509550330788684,75
4236,2023A04236,2023-12-20,Vente,,Nantes,66.57657878206187,2.0,Appartement,44000.0,3.494345853080083,45.2203565049544,44
4237,2023A04237,2023-12-20,Vente,280565.98421223514,Marseille,,7.0,Appartement,13001.0,0.04681667577199722,45.89905233442862,13
4238,2023A04238,2023-12-20,Vente,155289.123931619,Montpellier,52.321739497074,2.0,Appartement,34000.0,6.188119621005564,47.12339553433788,34
4239,2023A04239,2023-12-20,Vente,486035.3993650824,Marseille,35.45958581626459,2.0,Maison,13001.0,-1.1509631933703597,47.4639059497494,13
4240,2023A04240,2023-12-20,Vente,134097.65467046117,Nantes,78.82771192469669,2.0,Maison,44000.0,2.6091560087120556,46.240809620760054,44
4241,2023A04241,2023-12-20,Vente,137963.03456100437,Bordeaux,124.90096093469045,3.0,Appartement,33000.0,-4.477205589657298,46.22800238953107,33
4242,2023A04242,2023-12-20,Vente,334508.04513553134,Paris,35.736194452350524,5.0,Maison,75001.0,7.436007445207522,44.810638115109235,75
4243,2023A04243,2023-12-20,Vente,702012.5415518107,Bordeaux,27.15259137522546,4.0,Appartement,33000.0,7.543365857467942,45.67752588574147,33
4244,2023A04244,2023-12-20,Vente,217171.825496574,Marseille,55.14695934523947,4.0,Appartement,13001.0,4.522291901367717,46.410817372283255,13
4245,2023A04245,2023-12-20,VEFA,408637.3609280672,Strasbourg,53.821454461214536,5.0,Maison,67000.0,0.8751458645785881,47.55877460735056,67
4246,2023A04246,2023-12-20,Vente,510938.29379838775,Marseille,98.0489058090731,5.0,Appartement,13001.0,-2.231639012580135,43.450158935247835,13
4247,2023A04247,2023-12-20,Vente,437490.6715479805,Toulouse,29.52987680271826,2.0,Maison,31000.0,1.7542786527122862,49.02296939267739,31
4248,2023A04248,2023-12-21,Vente,222631.90279635298,Marseille,41.721743196283605,3.0,Appartement,13001.0,5.5509129988099115,48.289026830158804,13
4249,2023A04249,2023-12-21,VEFA,139437.53046830551,Lyon,18.655637521144513,2.0,Maison,69001.0,3.1869749974191297,44.929157078095635,69
4250,2023A04250,2023-12-21,Vente,71358.47957317527,Toulouse,108.5804983430177,,Appartement,31000.0,2.1992064574246353,46.342226691879745,31
4251,2023A04251,2023-12-21,Vente,229187.4943869421,Bordeaux,61.884659025090976,4.0,Maison,33000.0,6.287941509248842,50.632975035697655,33
4252,2023A04252,2023-12-21,Vente,544080.4609925328,Marseille,43.30566868748029,3.0,Maison,13001.0,-0.5231990139509888,42.48020096283406,13
4253,2023A04253,2023-12-21,Vente,136694.0381550999,Nantes,28.187095327412557,,Maison,44000.0,6.421542422064686,49.43989406648204,44
4254,2023A04254,2023-12-21,Vente,408450.4581754682,Lyon,29.51096741139383,2.0,Appartement,69001.0,1.0810582147761671,46.80317740398708,69
4255,2023A04255,2023-12-21,Vente,151737.67431049814,Toulouse,67.16373538769149,2.0,Maison,31000.0,-4.469344341969432,47.745549929197125,31
4256,2023A04256,2023-12-21,Adjudication,285970.3879577128,Lyon,31.383663197895714,2.0,Appartement,69001.0,4.795663497790871,48.32388652991191,69
4257,2023A04257,2023-12-21,Vente,410312.7564510375,Toulouse,,4.0,Appartement,31000.0,6.648610984993969,46.31297766602508,31
4258,2023A04258,2023-12-21,Vente,180647.47115636745,Toulouse,151.6344106403877,3.0,Appartement,31000.0,1.6513826555447464,43.98836449673942,31
4259,2023A04259,2023-12-21,Vente,297238.70289108803,Toulouse,45.88811671859077,6.0,Appartement,31000.0,1.2752979382698388,50.3043969715378,31
4260,2023A04260,2023-12-22,Vente,209178.91093991094,Montpellier,33.760037415724156,4.0,Maison,34000.0,5.729195004243518,48.81367865411809,34
4261,2023A04261,2023-12-22,Vente,409662.6091362321,Montpellier,66.0890848742331,3.0,Maison,34000.0,6.736639286342905,47.2243893447817,34
4262,2023A04262,2023-12-22,Vente,309028.96862798196,Nantes,29.580167787893224,2.0,Maison,44000.0,7.875135343530202,46.246416226067346,44
4263,2023A04263,2023-12-22,Vente,277591.1438803432,Bordeaux,129.02320413028502,4.0,Appartement,33000.0,-0.11024130276848787,46.69411832953146,33
4264,2023A04264,2023-12-22,Vente,683519.1662505562,Toulouse,110.14633878673995,4.0,Appartement,31000.0,3.052547337534304,49.54713623066808,31
4265,2023A04265,2023-12-22,Vente,399266.2176023533,Toulouse,50.295428612641494,3.0,Maison,31000.0,5.951062979865512,42.41002998037668,31
4266,2023A04266,2023-12-22,Vente,177333.75905240144,Montpellier,,2.0,Appartement,34000.0,2.2545194287489583,49.91494794795214,34
4267,2023A04267,2023-12-22,Vente,254863.0598051056,Lyon,44.12890736932767,3.0,Maison,69001.0,1.3655373315470731,42.71141736360834,69
4268,2023A04268,2023-12-22,Vente,256391.4684123438,Toulouse,47.09501675087057,2.0,Maison,31000.0,2.7635374311350542,47.720034984903336,31
4269,2023A04269,2023-12-22,VEFA,281585.59379955503,Bordeaux,66.14065203116837,5.0,Appartement,33000.0,0.0322108906947296,45.23147863785629,33
4270,2023A04270,2023-12-22,Vente,1220419.9343470728,Strasbourg,91.81871690062816,3.0,Maison,67000.0,-2.060633604972911,48.268479258507206,67
4271,2023A04271,2023-12-22,VEFA,335209.5493258662,Nantes,32.516370968588234,2.0,Appartement,44000.0,-3.6537848596944587,43.05277766018367,44
4272,2023A04272,2023-12-23,Vente,79099.2330644659,Nantes,90.50949684112942,2.0,Maison,44000.0,3.2467557084793555,47.194846399629554,44
4273,2023A04273,2023-12-23,Vente,193749.35476595594,Lyon,74.35439670568174,4.0,Maison,69001.0,0.31500639082132764,49.826061113940085,69
4274,2023A04274,2023-12-23,Vente,84168.56115113792,Strasbourg,42.35579529515333,,Appartement,67000.0,,46.65281316774036,67
4275,2023A04275,2023-12-23,Vente,220162.4684577492,Toulouse,31.71037936838169,3.0,Maison,31000.0,-1.6684184254002319,43.04225009629088,31
4276,2023A04276,2023-12-23,Vente,81439.35095671666,Lyon,57.86521105407525,,Maison,69001.0,-0.553962044886815,42.62893013784466,69
4277,2023A04277,2023-12-23,Vente,159061.42341010258,Montpellier,32.143355521716025,,Appartement,34000.0,7.82542920008175,47.766571869529805,34
4278,2023A04278,2023-12-23,Vente,107749.79250101816,Nantes,91.08930733829496,2.0,Maison,44000.0,2.5648982998808085,42.91186906989244,44
4279,2023A04279,2023-12-23,Vente,337896.9028491861,Bordeaux,31.126470975771696,5.0,Appartement,33000.0,-0.09623635581366763,42.92734207455142,33
4280,2023A04280,2023-12-23,Vente,268424.13923621975,Lyon,71.79774698921618,3.0,Appartement,69001.0,6.433357912367873,46.04386765289441,69
4281,2023A04281,2023-12-23,Vente,321829.5654326292,Bordeaux,52.4411620149429,1.0,Appartement,33000.0,,44.14367320358787,33
4282,2023A04282,2023-12-23,Vente,252021.37059816616,Montpellier,41.2515033849533,2.0,Appartement,34000.0,2.778915260732309,44.096923868139044,34
4283,2023A04283,2023-12-23,Vente,116241.05216660336,Montpellier,51.86189119909203,1.0,Appartement,34000.0,6.791566074498954,46.5325906915219,34
4284,2023A04284,2023-12-24,Vente,365168.00763536454,Strasbourg,93.69001169757239,2.0,Maison,67000.0,-3.306688640023303,44.77105520042856,67
4285,2023A04285,2023-12-24,Vente,850291.6915788474,Strasbourg,30.08032475811081,3.0,Maison,67000.0,0.5100730828298383,44.22954514906194,67
4286,2023A04286,2023-12-24,Vente,343014.344908394,Marseille,44.430302367451155,1.0,Maison,13001.0,5.7939863185866844,46.82684749694716,13
4287,2023A04287,2023-12-24,Vente,207823.66618554405,Toulouse,37.49202402383777,5.0,Maison,31000.0,0.4014760236687023,44.85977690530289,31
4288,2023A04288,2023-12-24,Vente,113909.51616178408,Bordeaux,53.55405047875218,3.0,Maison,33000.0,7.269553889874201,43.00593983078422,33
4289,2023A04289,2023-12-24,Vente,155618.039258414,Toulouse,38.770496339075656,2.0,Appartement,31000.0,-2.562981673792371,48.308103821342144,31
4290,2023A04290,2023-12-24,Vente,352153.97712345095,Strasbourg,22.555058822306258,2.0,Appartement,67000.0,-0.22470621083744557,47.45335058072643,67
4291,2023A04291,2023-12-24,Vente,510870.1953520585,Bordeaux,32.21496920064533,3.0,Maison,33000.0,0.906930539296277,44.16663082400898,33
4292,2023A04292,2023-12-24,Vente,313802.6941578193,Paris,123.82601918235481,2.0,Appartement,75001.0,4.224418495628553,47.423768315141274,75
4293,2023A04293,2023-12-24,Vente,433623.69459625136,Strasbourg,61.76668278899991,1.0,Appartement,67000.0,-2.0190615774292655,50.70918901656654,67
4294,2023A04294,2023-12-24,Vente,410284.8470744993,Paris,60.71440757010048,1.0,Appartement,75001.0,-4.374729290675413,50.717011246312275,75
4295,2023A04295,2023-12-24,Vente,363640.35949313844,Paris,47.403392837788346,2.0,Local industriel,75001.0,7.901668290177771,46.98109321085584,75
4296,2023A04296,2023-12-25,Vente,180758.2609738924,Strasbourg,53.2068574749298,1.0,Maison,67000.0,6.914215155977303,43.162661501089616,67
4297,2023A04297,2023-12-25,Vente,297852.62827819784,Bordeaux,44.039811805583845,1.0,Appartement,33000.0,-0.6871795155754725,46.33203265261792,33
4298,2023A04298,2023-12-25,Vente,161292.2664242115,Nantes,71.05571342965405,5.0,Appartement,44000.0,1.640206666477269,42.53745377613436,44
4299,2023A04299,2023-12-25,Vente,271158.1127953228,Nantes,57.42067482888469,2.0,Appartement,44000.0,1.7092866719153674,45.95377126378131,44
4300,2023A04300,2023-12-25,Vente,327262.5780522694,Toulouse,30.397667999308,3.0,Maison,31000.0,6.539164556453528,50.30288574832791,31
4301,2023A04301,2023-12-25,VEFA,734738.758521907,Paris,61.983130018981846,2.0,Maison,75001.0,3.0826637925625144,46.41350447851737,75
4302,2023A04302,2023-12-25,Vente,122291.25509268008,Toulouse,15.968675760819012,1.0,Appartement,31000.0,5.995673989024947,47.14428894962514,31
4303,2023A04303,2023-12-25,Vente,358220.7081355604,Bordeaux,67.15004545181213,4.0,Maison,33000.0,7.082325722082123,43.69072122221838,33
4304,2023A04304,2023-12-25,Vente,652614.5478122326,Toulouse,26.986090634607056,1.0,Maison,31000.0,2.6876047727499914,42.43772573964286,31
4305,2023A04305,2023-12-25,Vente,423076.65516867186,Toulouse,52.03790820424697,,Maison,31000.0,-0.8743726597184369,51.04177910113706,31
4306,2023A04306,2023-12-25,Vente,442310.43921640783,Paris,30.04469776732829,3.0,Maison,75001.0,1.833589134205833,45.27666402876626,75
4307,2023A04307,2023-12-25,Vente,381786.5421105383,Strasbourg,54.67527519110577,1.0,Maison,67000.0,6.306044030797139,44.75827984596054,67
4308,2023A04308,2023-12-26,Vente,584785.6763459429,Nantes,72.90369033685587,3.0,Maison,44000.0,2.911963514857846,,44
4309,2023A04309,2023-12-26,Vente,139736.40412049892,Lyon,115.74778336918986,2.0,Appartement,69001.0,6.8756682155238416,48.85880309059552,69
4310,2023A04310,2023-12-26,Vente,116826.35901551526,Marseille,25.26250226767632,2.0,Maison,13001.0,6.872037317881162,44.5123886223736,13
4311,2023A04311,2023-12-26,VEFA,267319.4103183503,Bordeaux,88.91994564673932,1.0,Appartement,33000.0,0.24166717458849263,46.912289879019454,33
4312,2023A04312,2023-12-26,Vente,73372.37180788282,Bordeaux,58.29849933838657,6.0,Appartement,33000.0,1.191046474070192,45.227193504710726,33
4313,2023A04313,2023-12-26,Vente,561511.4711950499,Bordeaux,43.58296764066173,3.0,Appartement,33000.0,4.109504755060314,46.53249646761043,33
4314,2023A04314,2023-12-26,VEFA,558175.7284359457,Marseille,79.83230543364256,3.0,Maison,13001.0,-3.089481418795028,43.719527241204425,13
4315,2023A04315,2023-12-26,Vente,206899.7523854662,Lyon,48.522983605043244,4.0,Appartement,69001.0,1.412576661472201,46.78904086292327,69
4316,2023A04316,2023-12-26,Vente,214816.11068724102,Nantes,78.16056669846228,,Appartement,44000.0,-2.6028048466821305,42.71665362405218,44
4317,2023A04317,2023-12-26,Vente,256938.36620698206,Toulouse,33.24369561085971,3.0,Maison,31000.0,6.269043538404853,49.69197653721295,31
4318,2023A04318,2023-12-26,Vente,276844.81409787573,Nantes,39.78545860522759,4.0,Appartement,44000.0,7.473362270749229,,44
4319,2023A04319,2023-12-26,Vente,289614.0204612006,Montpellier,87.51410902784156,3.0,Maison,34000.0,-2.7023292807504764,50.58511579146243,34
4320,2023A04320,2023-12-27,Vente,375096.7471682861,Bordeaux,114.74362155119445,2.0,Appartement,33000.0,3.9752361025277967,47.577640847119774,33
4321,2023A04321,2023-12-27,VEFA,241934.95504255884,Toulouse,53.65013848943821,4.0,Appartement,31000.0,3.584099009551137,43.90306154124545,31
4322,2023A04322,2023-12-27,Vente,472558.100362501,Paris,13.549579820966134,5.0,Appartement,75001.0,5.152949973140206,46.559646685511304,75
4323,2023A04323,2023-12-27,Vente,350658.7005444852,Nantes,49.42593857182365,1.0,Appartement,44000.0,4.3364015914752425,48.149319756052634,44
4324,2023A04324,2023-12-27,Vente,186432.01718107268,Paris,55.49056791938445,3.0,Maison,75001.0,-1.7424612514944644,45.59316540533445,75
4325,2023A04325,2023-12-27,VEFA,597833.520691994,Paris,48.599503346840244,4.0,Maison,75001.0,-0.8015992910844156,47.1633171870235,75
4326,2023A04326,2023-12-27,Vente,118782.07709511653,Strasbourg,,1.0,Appartement,67000.0,-2.401550861015054,43.73165889788415,67
4327,2023A04327,2023-12-27,Adjudication,253901.2049651211,Nantes,43.01483413998688,5.0,Appartement,44000.0,7.198528788083262,49.13869259408585,44
4328,2023A04328,2023-12-27,Vente,479332.8118430419,Bordeaux,83.0493849572073,3.0,Appartement,33000.0,2.1271580070111042,50.303863726637275,33
4329,2023A04329,2023-12-27,Vente,173886.16449433443,Marseille,,3.0,Appartement,13001.0,7.89724663142775,45.07091388843268,13
4330,2023A04330,2023-12-27,Vente,323105.2459742195,Bordeaux,,,Appartement,33000.0,1.2063875131970967,49.28131621779291,33
4331,2023A04331,2023-12-27,Vente,371759.9979332258,Paris,118.51498543898013,2.0,Appartement,75001.0,2.519584274783501,43.10912063561036,75
4332,2023A04332,2023-12-28,Vente,160121.09940446648,Paris,34.58673167685599,1.0,Appartement,75001.0,5.524032809355228,44.47099951438492,75
4333,2023A04333,2023-12-28,Vente,256918.288114819,Bordeaux,34.57739300637599,2.0,Maison,33000.0,5.624740479738982,46.36445658480777,33
4334,2023A04334,2023-12-28,Vente,244286.67248632433,Marseille,67.04390188947464,3.0,Appartement,13001.0,-1.5644001778035461,45.70038269233968,13
4335,2023A04335,2023-12-28,Vente,192712.99506594977,Marseille,30.156177522233055,4.0,Appartement,13001.0,-0.8388076001519051,47.7527069158562,13
4336,2023A04336,2023-12-28,Vente,1067686.7083538417,Strasbourg,42.67864015215631,3.0,Appartement,67000.0,-3.2578531631462555,47.25426796473112,67
4337,2023A04337,2023-12-28,Vente,169759.19094018126,Toulouse,94.75204986882703,2.0,Maison,31000.0,5.729399170006504,43.067993468368556,31
4338,2023A04338,2023-12-28,Vente,490390.93397886696,Lyon,78.9491032544256,1.0,Appartement,69001.0,5.582041325505445,43.45891077180565,69
4339,2023A04339,2023-12-28,Vente,211995.30133010927,Paris,146.95084907659466,3.0,Appartement,75001.0,-3.468013136385734,42.7550623207776,75
4340,2023A04340,2023-12-28,Vente,139807.0150445989,Montpellier,59.465247947023435,3.0,Maison,34000.0,-1.2306060982995652,,34
4341,2023A04341,2023-12-28,Vente,285411.862003677,Marseille,40.22871317951616,7.0,Maison,13001.0,1.213311028221379,47.979029351464355,13
4342,2023A04342,2023-12-28,Vente,396113.4862551912,Nantes,56.01512568748435,4.0,Appartement,44000.0,2.3805925835030015,49.82914267968734,44
4343,2023A04343,2023-12-28,Vente,466170.04269675334,Strasbourg,50.63817964928111,4.0,Appartement,67000.0,2.1363115821082754,47.06312216535776,67
4344,2023A04344,2023-12-29,Vente,685126.7018831865,Paris,50.99468672317229,1.0,Appartement,75001.0,7.985056153715524,44.00577604805396,75
4345,2023A04345,2023-12-29,Vente,1570881.9543475315,Lyon,53.952182550825476,4.0,Appartement,69001.0,5.204393212534873,47.814087741764205,69
4346,2023A04346,2023-12-29,Vente,311859.6488815398,Nantes,34.264733437808935,2.0,Appartement,44000.0,,46.746982584811775,44
4347,2023A04347,2023-12-29,Vente,180258.0466401043,Paris,62.87250070966308,3.0,Appartement,75001.0,-0.7725198001481455,45.89209255201183,75
4348,2023A04348,2023-12-29,Vente,352119.0459328891,Strasbourg,26.995450886415455,3.0,Appartement,67000.0,-0.11307409458552087,45.57188647495645,67
4349,2023A04349,2023-12-29,Vente,228724.20911797642,Strasbourg,38.15232486757148,3.0,Maison,67000.0,-0.4976195433751993,48.02067337145973,67
4350,2023A04350,2023-12-29,Vente,467698.75320576713,Marseille,51.447435597829546,1.0,Appartement,13001.0,5.4815098372366435,47.73630254635274,13
4351,2023A04351,2023-12-29,Vente,123216.89090437646,Toulouse,17.640957756169918,3.0,Maison,31000.0,0.07912807044089476,43.63378043074243,31
4352,2023A04352,2023-12-29,Vente,1111255.178025913,Bordeaux,80.19777474553104,1.0,Maison,33000.0,1.753819332424074,49.48275407374325,33
4353,2023A04353,2023-12-29,VEFA,448484.25630469964,Montpellier,19.55874977394226,,Maison,34000.0,2.2748679316021025,47.89760295580272,34
4354,2023A04354,2023-12-29,Vente,97694.21157265252,Strasbourg,76.30922577392691,4.0,Appartement,67000.0,-1.0656193492384878,47.01511450438463,67
4355,2023A04355,2023-12-29,Vente,175357.61088870265,Nantes,28.605395533092356,6.0,Appartement,44000.0,-0.40176338089010244,48.89047417843376,44
4356,2023A04356,2023-12-30,Vente,437857.4266636363,Bordeaux,44.59138391711082,4.0,Maison,33000.0,5.40596912402331,43.65226402716079,33
4357,2023A04357,2023-12-30,Vente,543511.6571996856,Marseille,70.7792107052935,3.0,Appartement,13001.0,6.5068736416118576,50.39350225927569,13
4358,2023A04358,2023-12-30,Vente,125073.57256524521,Montpellier,163.86939846409427,1.0,Maison,34000.0,-4.029082695624768,44.6811674007791,34
4359,2023A04359,2023-12-30,Vente,411603.38637791126,Marseille,57.8715551769112,1.0,Appartement,13001.0,3.1854629167666904,44.612264882937836,13
4360,2023A04360,2023-12-30,Vente,83416.05504902407,Montpellier,,2.0,Maison,34000.0,3.5446309995334406,49.47114245167022,34
4361,2023A04361,2023-12-30,Vente,254332.68710339142,Montpellier,87.95695669218006,6.0,Maison,34000.0,4.86382685965363,45.239122605371755,34
4362,2023A04362,2023-12-30,Vente,522943.1855245288,Nantes,48.620283391369696,2.0,Appartement,44000.0,4.311854019791468,49.61023234723722,44
4363,2023A04363,2023-12-30,Vente,192738.68022371622,Lyon,56.540281285162386,4.0,Appartement,69001.0,6.643291037774185,45.186486899141876,69
4364,2023A04364,2023-12-30,Vente,108645.61441307675,Montpellier,72.16329339906335,4.0,,34000.0,-3.503401634404481,47.146054259014356,34
4365,2023A04365,2023-12-30,Vente,292941.6958211627,Strasbourg,17.94499097272646,3.0,Maison,67000.0,0.43232742932721724,44.33143549652657,67
4366,2023A04366,2023-12-30,Vente,186683.2631865121,Nantes,54.7768918727678,5.0,Appartement,44000.0,5.432535991380197,48.7373792612258,44
4367,2023A04367,2023-12-30,Vente,391497.7391827054,Paris,44.48504454405041,2.0,Maison,75001.0,6.251566151482541,43.76908171356584,75
